Filename	2-nitrobenzoic acid 
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	2-nitrobenzoic acid 
proceduresegments	Ramp 10 °C/min to 350.00 °C
[step]
Ramp 10 °C/min to 350.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.12833	39.739	-0.273876
1.13000	39.754	-0.274149
1.13167	39.771	-0.274657
1.13333	39.787	-0.275589
1.13500	39.805	-0.276590
1.13667	39.821	-0.277301
1.13833	39.837	-0.277801
1.14000	39.855	-0.278394
1.14167	39.871	-0.278827
1.14333	39.888	-0.279048
1.14500	39.905	-0.279250
1.14667	39.921	-0.279362
1.14833	39.938	-0.279472
1.15000	39.955	-0.279590
1.15167	39.971	-0.279689
1.15333	39.988	-0.279805
1.15500	40.004	-0.279889
1.15667	40.021	-0.279971
1.15833	40.038	-0.280158
1.16000	40.055	-0.280505
1.16167	40.071	-0.280992
1.16333	40.087	-0.282000
1.16500	40.103	-0.282828
1.16667	40.120	-0.283903
1.16833	40.137	-0.284847
1.17000	40.154	-0.285858
1.17167	40.170	-0.286889
1.17333	40.185	-0.288032
1.17500	40.203	-0.289017
1.17667	40.220	-0.289890
1.17833	40.237	-0.290804
1.18000	40.253	-0.291575
1.18167	40.269	-0.292911
1.18333	40.286	-0.294039
1.18500	40.302	-0.294977
1.18667	40.320	-0.295541
1.18833	40.335	-0.295932
1.19000	40.352	-0.296377
1.19167	40.369	-0.297020
1.19333	40.386	-0.297956
1.19500	40.402	-0.299277
1.19667	40.419	-0.300540
1.19833	40.436	-0.301452
1.20000	40.453	-0.302744
1.20167	40.468	-0.304050
1.20333	40.485	-0.305116
1.20500	40.502	-0.305741
1.20667	40.519	-0.306000
1.20833	40.536	-0.306167
1.21000	40.552	-0.306404
1.21167	40.569	-0.306971
1.21333	40.584	-0.307774
1.21500	40.601	-0.308979
1.21667	40.618	-0.310668
1.21833	40.635	-0.312633
1.22000	40.651	-0.315657
1.22167	40.666	-0.318649
1.22333	40.684	-0.320753
1.22500	40.701	-0.322262
1.22667	40.717	-0.323144
1.22833	40.734	-0.324456
1.23000	40.752	-0.326144
1.23167	40.767	-0.327700
1.23333	40.784	-0.329249
1.23500	40.800	-0.330671
1.23667	40.818	-0.331861
1.23833	40.834	-0.333390
1.24000	40.850	-0.335134
1.24167	40.866	-0.337280
1.24333	40.883	-0.339584
1.24500	40.899	-0.342403
1.24667	40.915	-0.346367
1.24833	40.932	-0.351069
1.25000	40.949	-0.355435
1.25167	40.966	-0.359568
1.25333	40.982	-0.362876
1.25500	40.998	-0.365835
1.25667	41.015	-0.368140
1.25833	41.032	-0.367372
1.26000	41.048	-0.367525
1.26167	41.065	-0.368131
